tweet_Id,tweet_text
1115993693046099970,"Now you see ‘em; where’d they go?  Spicy, buttery and vanishing fast!
-
#recipe &amp; #spice @ https://t.co/H3ibUIvERM… https://t.co/8aOhDzPyGV"
1115993675916566528,"ONLY ONE GLOVE STANDS ABOVE
Mokom Premium Golf Gloves:
Natural Touch &amp; Hi-Tech Grip Balanced… https://t.co/9qmXtKlq78"
1115993525089255424,Thanks to @ScottyhamCville for coming out to the #metpga and dropping some gems on us at our #teamtitleist golf bal… https://t.co/2OWDki0P6D
1115993064718393345,Wolfpack Golf Schools #golf #wolfpackgolfschool https://t.co/dTS578bMWq
1115993007579385864,"We announced our 2019 Jackson, Michigan Spring Stay and Play #Golf Packages this week! They start at $185! Might wa… https://t.co/5Qg4OjVy0l"
1115992904739119107,"Augusta National | The Master's
.
.
.
.
.
#Gulfstream #Masters #golf #birdie #golfing #golfer #golflife #golfswing… https://t.co/hbnEzrAMrI"
1115992863194718213,Celebrate #Easter Sunday at #Prairie Landing #Golf Club when you enjoy brunch with friends and family. Reserve your… https://t.co/0cwSISXorp
1115992838968418304,"@JonRahmpga  is playing some of his best golf heading into the 2019 Masters Tournament. #TheMasters
 https://t.co/BOGqd4yyiO"
1115992834895695872,"SUPER SPRING SALE! FAST FREE SHIPPING! #BIGANDTALL
#SHORTS #MENSWEAR #SPORTSWEAR #GOLF
SHOP &amp; SAVE:… https://t.co/nqnEbrzx5j"
1115991149737586688,"ON THE GREEN TOO...
Mokom Premium Golf Gloves:
Natural Touch &amp; Hi-Tech Grip Balanced
https://t.co/biqNtDjdWS… https://t.co/nGdH35MTFK"
1115991140455600128,✅ sold $30 shipped to Ohio! It’s #MastersWeek get your #Golf gear at https://t.co/XTY7LXsZXt ⛳️
1115990906891591681,#masters week folks! Warm up for your weekend round with this hip mobility and core exercise to get your hips loose… https://t.co/OspxXrzD5z
1115990446004756480,What Now? Could this be the worst time of year for sports? #MLB #Golf #UFC  (@teejfrancis) https://t.co/I6Fb6eqWrl
1115990370729517057,Come play a round or two this afternoon. All ages enjoy our Adventure Golf! #orangebeachfamilyfun #orangebeachfun… https://t.co/z5S6xMVVmV
1115990276999397376,"""Our editors' selections for the best golf resorts in the Southwest."" #golf https://t.co/RsTSuezWOe https://t.co/MKpJNTaS0q"
1115990233999261696,"“We were dreamers and we were a small group, but everybody bonded together to make it go.” ~Marilynn Smith, 1929-20… https://t.co/HVISChzgka"
1115989642736742400,"Somehow the #masters2019 podcast is our shortest one yet. We were JACKED and ready to go. 
https://t.co/W2r0GRmYCc"
1115989558607458304,"ICYMI: Remembering Marilynn Smith, a woman who was relentless in her pursuit to promote the LPGA and give back

https://t.co/z76TLShop9"
1115989423445938179,Our VP of Sales Melissa Snyder joined her son Nick at the 13th Annual Spirit of Flower Mound #SpecialOlympics #golf… https://t.co/2HLLGyLzgs
1115989144835174400,"Who will win this week? 
And what will this pic look like next year?
What they wore at @TheMasters
Looks like Claud… https://t.co/UOb3BemQzr"
1115989120785047552,Happy Wednesday everyone! We're half way through the week and have only four days left of the Masters tournament (t… https://t.co/Uk662tg5VS
1115988975720771586,I spy with my little eye... a @lynclogistics hat! Shout out to @brookepancake rocking our new hats at the… https://t.co/kgQywaYuXZ
1115988893311078401,#golf #tournament #torontowaldorfschool #haltonwaldorfschool #indianwells #whowillwinthetrophythisyear #waldorf100… https://t.co/z4Oc7zwrbj
1115987870412681217,"If it keeps snowing @rockyridgegc , this may get used sooner than later. Strictly for medicinal use however. #golf… https://t.co/xSNgOwp8rR"
1115987702858551297,Share your experience at Collins Hills Golf Club with fellow golfers on Golf Advisor! Click the link to write a rev… https://t.co/Wwch82UGBC
1115987597137010688,@LisaCornwellGC @LPGA @tiffjoh Played with Tiffany in a charity event. She’s awesome and hilarious.
1115987435823853568,"Scotty Cameron tour issue 009 Scotydale brushed black 350G, 1.5 welded neck https://t.co/YaYyUte6sK #golf https://t.co/nIB4MLFnLy"
1115987374930923521,"WHAT HAVE 2018 JOX AWARD recipients been up to in 2019⁉️
JR-Preston Summerhays 2 #JGAA Wins
COMM COL-Leon D'Souza M… https://t.co/NOPLIaQ6xZ"
1115987304638763008,#A3Resort #SaxaaA3Resort 🇲🇽 #TeamSaxaa #OrgulloSerSaxaa #GrupoSaxaa #Golf⁠ #Spa #ExperienciaA3 #A3Moment… https://t.co/tDC6AMOzMt
1115987275417100290,The 83rd edition of the #Masters Tournament begins tomorrow. Flying into Daniel Field #KDNL or Augusta Regional… https://t.co/UmjKbnCUvt
1115987060379144194,Tiger Woods says fifth Masters Tournament title within reach https://t.co/Rqt8Zm9ml2 #FoxNews
1115987027068104705,#A3Resort #SaxaaA3Resort 🇲🇽 #TeamSaxaa #OrgulloSerSaxaa #GrupoSaxaa #Golf⁠ #Spa #ExperienciaA3 #A3Moment… https://t.co/Tv0fG0vVK0
1115986938748702720,#A3Resort #SaxaaA3Resort 🇲🇽 #TeamSaxaa #OrgulloSerSaxaa #GrupoSaxaa #Golf⁠ #Spa #ExperienciaA3 #A3Moment… https://t.co/L9yGFT8WyV
1115986853000306689,#A3Resort #SaxaaA3Resort 🇲🇽 #TeamSaxaa #OrgulloSerSaxaa #GrupoSaxaa #Golf⁠ #Spa #ExperienciaA3 #A3Moment… https://t.co/lkgeHTanqV
1115986802920259586,"Do not miss a day of #golf history via the @ThisDayInGolf app!
#iPhone: https://t.co/pY2XAlNrD3"
1115986662717157379,"Registration is now open for the @AFCEA_Ottawa 34th Annual Golf Tournament on Monday, May 27th at @HylandsGolf  ben… https://t.co/nnHanF8EuH"
1115986548032528384,Masters week! Here’s our founder Anna Strohsahl driving the ball smack down the fairway. Not too shabby Anna! Check… https://t.co/iO7dCnXLct
1115986376279851008,"2019 Jackie Stoelting Announces Pregnancy https://t.co/j3pGFIEuyh,  Congratulations!!!"
1115986190187081728,"Augusta National, home of the Masters tournament, has expanded its territory by more than 75%, paying massive sums… https://t.co/T6hFOWMia4"
1115986155546320896,"Do you enjoy #golf for a great #nonprofit cause, #ROC? Here’s a fun tournament at @MidvaleCC on 6/3 that benefits t… https://t.co/CO1nERHgTV"
1115985921076281345,#A3Resort #SaxaaA3Resort 🇲🇽 #TeamSaxaa #OrgulloSerSaxaa #GrupoSaxaa #Golf⁠ #Spa #ExperienciaA3 #A3Moment… https://t.co/s6jAbVTFZN
1115985684794359811,Your home doesn't have to be expansive in order to be a great place. This home makes the most of its compact space… https://t.co/GX1YPFhLhD
1115985680570753025,#A3Resort #SaxaaA3Resort 🇲🇽 #TeamSaxaa #OrgulloSerSaxaa #GrupoSaxaa #Golf⁠ #Spa #ExperienciaA3 #A3Moment… https://t.co/qYX38isoov
1115985678586785793,#A3Resort #SaxaaA3Resort 🇲🇽 #TeamSaxaa #OrgulloSerSaxaa #GrupoSaxaa #Golf⁠ #Spa #ExperienciaA3 #A3Moment… https://t.co/tlzDwNCilm
1115985676359614466,#A3Resort #SaxaaA3Resort 🇲🇽 #TeamSaxaa #OrgulloSerSaxaa #GrupoSaxaa #Golf⁠ #Spa #ExperienciaA3 #A3Moment… https://t.co/wdPfojxq54
1115985388345208832,The warmer weather has us thinking about #golf and how it’s used in #business. We look at a pair of golf-themed… https://t.co/WqkM4oAsZH
1115985330602164224,#A3Resort #SaxaaA3Resort 🇲🇽 #TeamSaxaa #OrgulloSerSaxaa #GrupoSaxaa #Golf⁠ #Spa #ExperienciaA3 #A3Moment… https://t.co/q7Y9Txw1xc
1115985327599104001,#A3Resort #SaxaaA3Resort 🇲🇽 #TeamSaxaa #OrgulloSerSaxaa #GrupoSaxaa #Golf⁠ #Spa #ExperienciaA3 #A3Moment… https://t.co/zyDxwoQoWZ
1115985230790385665,Tag a fried who is more excited than this little guy! Best purchase at ANGC last year! #themasters #greenjacket… https://t.co/sX77cgQBws
1115985097189199872,#A3Resort #SaxaaA3Resort 🇲🇽 #TeamSaxaa #OrgulloSerSaxaa #GrupoSaxaa #Golf⁠ #Spa #ExperienciaA3 #A3Moment… https://t.co/3k8cihGUnS
1115985040402526210,Let's honor a female pioneer in sports who helped overcome obstacles for others by championing her cause.  Female… https://t.co/3kMWXyHkZF
1115985040226377728,Not bad for my first attempt #golf #handmade https://t.co/MaD1lGA2ab
1115985005803601920,"Play More #Golf; Spend Less - Memberships of various levels are available now for adults, seniors, and juniors.… https://t.co/5gHSDMGsSm"
1115984162358427653,Let Hampton Golf Village host your next golf outing! Click the link or call (770) 205-7070 for more information tod… https://t.co/iGqjuuCCkB
1115983814294216712,🏌️‍♂️🏌️‍♀️This is still one of the greatest things we've ever seen at The Masters. Make sure to tune in today at 2P… https://t.co/r65TBxJjUE
1115983713035276293,Golf Week Mania continues! Who wants Kelsea Ballerini floor tickets with a merch package?! Listen in this afternoon… https://t.co/K8E2JWktLs
1115983637470695424,CUSTOM Training systems tailored for YOU and your evolving needs. Amateur and Professional Athlete training to help… https://t.co/EYDYKZOr0x
1115983560605929473,🏌️‍♂️🏌️‍♀️This is still one of the greatest things we've ever seen at The Masters. Make sure to tune in today at 2P… https://t.co/YphfvWlzCu
1115983300378550272,When getting steaks ready for men’s league dinner tomorrow night gotta add a few extra things. #iowa #golf #steak d… https://t.co/UbhwaP82yU
1115982976540729344,"This is NOT my gate this morning and I’m as jealous as you can get!

#TheMasters #golf #golftravel #PHL https://t.co/jQDMIHIkNu"
1115982808344924160,Happy #NationalGolfersDay to all of our golfer friends out there! Isn't it time to plan your next #golf #vacation?… https://t.co/cHcFJhH0XY
1115982666015420416,Episode 36 with our good friend @Drive__4__Show as we talk about the upcoming Masters Tournament starting tomorrow.… https://t.co/jmHNxd1btN
1115982201366224897,Shopping. Gambling. #Masters  #Golf #Augusta #AugustaNational 🏌🏻🏌🏻🏌🏻⛳️ @ Costco https://t.co/as2sjCJcGb
1115982105123667968,@Vega_Golf @TheMasters Rory McIlroy for the win! @TheMasters #vega  #masters #golf #competition #win #forgedinjapan
1115981679485755392,"This time next week I'll be headed off to Vegas to play @tpclv with @JB_THPGolf, @danny_t_le, and @bunkerbuster79.… https://t.co/RLegzWKdkl"
1115981571490746368,We've recently partnered with the Rolling Hills Country Club for a special guest fee! Members of one club can reser… https://t.co/cyLAfsAwlh
1115981423775756288,Come out and pick up an application! #golf #game #deal https://t.co/WIP9p5rEaU
1115981299188158464,"2019 Masters Preview: Can Tiger Woods still win the Masters at 43? 
#PhatzRadioSports 
#GolfRoundup
#GolfNews… https://t.co/ZQS65mA0kR"
1115981284768141313,Tiger Woods says fifth Masters Tournament title within reach | Fox News https://t.co/ZfGCnoXaR2
1115981005754720259,"🔵😈 senior @virgipaper had a week to remember at @anwagolf 

Hear what she had to say following a chance to play at… https://t.co/dF2EeMVC0v"
1115980540434374657,We are thrilled to be supporting all three of NF NE’s 2019 #Golf Tournaments including their 34th Annual Outing at… https://t.co/wmBEPmlwfj
1115980444430929920,"Reason # 1,437,891 I love covering the @LPGA:

@tiffjoh surprising “Bradley Cooper” w/her version of SHALLOW was aw… https://t.co/Y1WluhOTzM"
1115980349148889088,Who do you think will walk away with the green jacket? #OSTVB #Golf #Masters2019 #AugustaNationalGolfCourse… https://t.co/ORZwzuSLYo
1115980250318430210,"Ready for @TheMasters - Tomorrow the fun starts...

#TheMasters  #PGATour https://t.co/DakKsr2Y6Y"
1115980239551827968,"#HistoryOfTheMasters: Augusta National is essentially the ultimate trophy case. 
Bob Jones with the help of MacKenz… https://t.co/W6KV39MU9h"
1115980183562072064,"Them: MJ act like you’ve been here before.
Me: ok sure!....Also me...... @TheMasters @PGATOUR 
#TheMasters #PGATour https://t.co/5ERnOwY8xE"
1115980144596930560,LPGA Founder and World Golf Hall of Fame member Marilynn Smith dies at 89. @lpga #CelebratingMarilynn… https://t.co/v3Gl3PkWnA
1115979885061627909,New Titleist TS2 16.5º Fairway wood KuroKage R Flex in plastic https://t.co/TlQygx9u3b #golf https://t.co/lrvlrhxvnE
1115979838106546176,"Ahora sí, acreditaciones en mano y camino al @TheMasters !!! Existe algo mejor para un golfista que tener la oportu… https://t.co/ljL31fsLxw"
1115979762588094464,"*NEW* Lunch menu at #miacometgolf. It's a beautiful, sunny day here, stop by to sample the new menu and hit a bucke… https://t.co/O5PAYgxWHx"
1115979648570220544,"The sports word is focused on Augusta, Georgia this week 🏌️‍♂️. Brian Graham is hoping to keep attention on his hom… https://t.co/EucNvWBH63"
1115979574678921216,Want To Make Less Bogeys And More Birdies? 🐥🐥🐥   Score Better - After practicing with the Swing Trainer you will sq… https://t.co/z5FZ2OPFZk
1115979255140241409,West Caldwell Golf set a school record for lowest team score in an 18 hole match yesterday with a 306. Proud of the… https://t.co/aMqgMD3r2g
1115979169928753156,"#Golfcourseview
#Golfhome
#Golf

#RemaxPremierSELLS
#RemaxPremierCARES
#RemaxPremierAGENTS https://t.co/OBLaJpHMwd"
1115979027410575360,"Wrote up a couple underdog matchups for the Masters:

https://t.co/nm9AlDMMyj"
1115978995521261568,Put The Masters Tournament on Your Sports Bucket List https://t.co/auWWafIHKD via @crossingbroad
1115978741862285312,18 days till our 5th Annual Three Person Scramble! Call to sign your group up! #gatlinburg #threepersonscramble… https://t.co/wEDvH7sFwZ
1115978720240701440,Less than 24 hours until the #Masters!!! Check out our newest podcast with incredible instructor @martinhallGC! Mar… https://t.co/6i3lc9okHr
1115978361942216704,"Trying to get rid of those tan lines like… 😎

Photo Credits:  @aclavitt22

#nature #birds #playwheretheprosplay… https://t.co/iK1QM7z5E5"
1115978318250168320,Check out @GolfAdvisor’s best courses to play in Alabama. How many of these courses have you played? #golf… https://t.co/JzHwdhnPlF
1115978315981033472,One of our customers sent us some pictures of the enclosure they installed on their golf cart. Looks great!… https://t.co/bOGUvKrgfn
1115978289032638465,#Golf may not be popular but appreciating the players who show an interest in this #sport is extremely important. P… https://t.co/hhKyFyjIpQ
1115978203158450177,A little sneak peek of the sign My 11 year old made for @jtimberlake concert for April 12!!  @THETNKIDS #tnkids… https://t.co/aMkmYKYjTf
1115978033112985600,"In The Sand Golf uses REAL, professional aerial photos of golf course sand traps shaped like letters of the alphabe… https://t.co/saTrYpuTe9"
1115977847540191233,The #DominicanRepublic is a #luxury #golf destination that has something for the whole #family. Play tropical cours… https://t.co/PfD7hAOXEb
1115977737280221184,"SUPER SPRING SALE! FAST FREE SHIPPING! #BIGANDTALL
#SHORTS #MENSWEAR #SPORTSWEAR #GOLF
SHOP &amp; SAVE:… https://t.co/AyIkf6AbR7"
1115977526503985153,@TigerWoods @bubbawatson @LPGA @PGATOUR @USATODAY @13WHAM @WHAM1180 @Skratch @GolfWRX @golfweek these hero’s deserv… https://t.co/3Rwc2X69pk
1115976840760438786,"Who’s tuning into The Masters to hear from Met PGA Professionals, Michael Breed, and Brian Crowell? Best of luck on… https://t.co/foCrPV2vnz"
1115976744031408129,"Getting ready for the weekend?
Customer just cannot get enough fresh hand rolled #cigars at #golf #tournament #dfw… https://t.co/LZD1Cz1HdU"
1115976287691186176,I’m seeing plenty of value on Koepka @BKoepka #PGATour #TheMasters
1115976204002181120,Memphis is prepping to host the World Golf Championships-FedEx St. Jude Invitational. I put together this guide to… https://t.co/gV0lw4Tzee
1115976148742299652,"Get ready, ONE more day!

#masters #mastersweek #mastersweek2019 #golf #agusta #amencorner #greenjacket… https://t.co/hsx9JUfmcb"
1115975886774374400,Check out 2019 Masters Golf Tournament Flag &amp; Party Supplies / Peanuts / Moonpie / Cookies https://t.co/96hqBBjL5N… https://t.co/RFWQhm51rU
1115975273063886849,Superintendents can find the latest #turfgrass research here: #golf #golfindustry https://t.co/N4DsQgkg3I
1115974613018787841,#BahiaPrincipeGolf felicita todos los amantes del #Golf en el #GolfersDay 🏌‍♂ ¡Enhorabuena y a disfrutar de un buen… https://t.co/BOdAg1RUxG
1115974511277563910,"@toc87’s (not so) expert betting picks for @themasters are in! Find out who he likes below!

#golf #golfer #golfing… https://t.co/d1eUfBqldb"
1115974442998489088,Experience Spring Golf at The Champion Turf Club at St. James! Best Value - Fastest Greens! Click the link to book… https://t.co/3jgXoVdPO5
1115974434114998284,"New website. New grips. https://t.co/4pAQIGiYDu.

#SuperStrokeTraxion #SuperStroke #SuperStrokeNation #PlayAll14… https://t.co/HokIjkHXK4"
1115973354383482880,#sideactionpod #themasters #golf #sportsgambling - https://t.co/iUYBPSGgkj https://t.co/uAGnsm39GK
1115973307080302592,"@ATP_Tour @milosraonic #TigerWoods Is Battle Tested &amp; Ready 4 The #Masters
#Dell Stock Is Up Thanks 
#DellMatchPlay… https://t.co/IHT7IEu3KM"
1115973155657400320,@CDWCorp @Nutanix #golf #Masters #scalability #cloud https://t.co/7XE5CAARjU #cdwsocial
1115972877487149060,"Before you head to the #golf course, @AUG_Health offers 4 tips to avoid common golf injuries. https://t.co/f9lkMIOy7M"
1115972813075177474,Bucket list in process! — traveling to Masters Tournament from Philadelphia International Airport https://t.co/DrDAFTUfcq
1115972498938634240,"@CMEGroup @StJude @hyang2golf @ANAinspiration Through #Score1ForStJude, because 8 @LPGA have players hit aces,… https://t.co/Nrow6pAUKW"
1115972411579564033,This isn’t a Bob Ross painting but should be. Welcome to our place in the Spring! #sleepyhollowgolfclub #Spring2019… https://t.co/zKFoXbwLk9
1115972386837356544,Scentric is a proud hole sponsor for the Henry Burris All-star weekend golf tournament on may 13th! Catch the Scent… https://t.co/dDcbI9WBgL
1115972336908288001,Ping G400 Max Driver Golf Club MRH 9 Degree Stiff Flex 43.5” In Length https://t.co/AO4Za6c9bK #golf https://t.co/a5kOaZWKUt
1115972287365287937,LPGA Women's Golf Prize Money Up for Grabs at the 2019 ANA Inspiration  https://t.co/5HBLgyFlxO See how much $$$$$… https://t.co/U7M59sQkNC
1115971551436910592,@golfnewlevel #newlevelgolf #Masters #golf https://t.co/ALANZSVGVN
1115971380573548545,"It's the Billy and Tilley Show! 

Check out a brand new episode of our hard-hitting sports podcast starring the gre… https://t.co/tvsCItrMDl"
1115971366854045696,"Jacob (my son, left) and Justin placed 1st at the Miyamura Golf Tournament yesterday.  So proud of them. More pract… https://t.co/Zjfl4MZwlk"
1115971351658008577,"Wednesday’s are magic at @TheMasters ... #golf 
#Masters2019 https://t.co/mAvemTgx5G"
1115971274101018624,"@bykaren Please stop defending Team Reed. Nothing in this feuding and dysfunctional behavior says “role model”.
Ins… https://t.co/UjwwfvuijZ"
1115970988850733059,The build-up to this year's first major has begun! Our FAIRWAY #Defender110 is poised and ready for all #TheMasters… https://t.co/ybdghl26V0
1115970959993974785,"Get your registration fees in ASAP. https://t.co/qyvYuvieMO
#supportlocal #golf #michigan #podcast #internet #radio… https://t.co/69vvDkpgrk"
1115970184248995845,"WHO SAID THIS?!!?

Was it a #PGATour Golfer or a Character on #GameOfThrones ?

Play along throughout our… https://t.co/vBE4f4kNoL"
1115970080431644673,IBM Cloud Drives the Digital Experience of The Masters Tournament https://t.co/8u24FJ7DEL https://t.co/b1XjjZOCBV
1115969316422332418,"No need to shop anywhere else, we have your golf ball needs covered! #wildquailcountryclub🏌️ #golf⛳️ #golfballs… https://t.co/8VnBt9JmsU"
1115969294893027334,@MichelleObama @kristinemills @sxsw @ToyotaCenter @AssociatedPress @CNN @nytimes @BBCWorld @TheLeadCNN… https://t.co/bF9seE9qtX
1115969177670561795,"Was some disrespect shown by Augusta National to the LPGA?

Some players feel that way, but they prefer not to go o… https://t.co/uJ6c3BLOJZ"
1115968908266287104,That moment when the hubby looks at you and says...you didn’t make any plans this weekend right? #MastersWeek… https://t.co/ukP9gsUuLi
1115968750384295937,"The #Masters is the first major of the year and we are pumped to see @JBHolmesgolf do what he does best, golf!… https://t.co/M5LhabESQf"
1115968038694735872,.@HammerNation19 @ChrisOldach @TheRealTRizzo Stan is sounds more confident talking technology than he does talking… https://t.co/Xb7Y7oaal3
1115967849028300800,I hope everyone will take a moment and watch this short video. We lost a true pioneer of women’s golf. The world is… https://t.co/GjD1vNDB2Y
1115967702391304204,"Yesss!!!  Your complete guide to The Masters Lake Oconee right here! 

SHUTTLE SERVICE
WHERE TO SHOP
FUN THINGS TO… https://t.co/eySYyYMZc9"
1115967534979792897,"This week presents an opportunity for @rorymcilroy to complete the career Grand Slam @TheMasters.

#TheMasters… https://t.co/95LwcfmrNM"
1115967493263306753,"It’s themasters Par3 Contest Day! Tomorrow it’s go time...

#Golf #Golfer #GolfLife #AlwaysBeGolfing… https://t.co/Xr0eZUqQa6"
1115967056573358080,What do you think of the traditionally men-only Masters Tournament’s decision to allow women to play in a side competition this year?
1115967047199002624,"The Masters 2019
By Craig Tucker | @jctucker_3 
It’s the Masters!! CTuck shares his 4 favorites to take home the Gr… https://t.co/bs1fPvl5JZ"
1115966875081564160,How can anyone be surprised that Trump cheats at golf considering he has cheated at and on everything else in his l… https://t.co/DrS9ea3LrW
1115966820597608448,"Marilynn Smith, one of the 13 founders of the LPGA Tour, died Tuesday. She was 89. https://t.co/NuZQTSov4q https://t.co/D4PFy5s1ES"
1115966618595725312,⛳️ FORE!!!! ⛳️ Sharpen your golf performance this Summer with Yoga!! Join us Thursdays in @fairview_park beginning… https://t.co/fM9KDucTp4
1115966448688672768,Happy Golfer’s Day! ⛳ We’re celebrating by launching our newest Game Day collection inspired by #golf. Tag a fellow… https://t.co/xJXVZInVzC
1115965335478448133,"Most people call it a dream catcher. @daniellekang calls hers a bad-shot catcher.

See what she means and what else… https://t.co/xv5k3Co8xP"
1115965246794010628,Time for 18. #golf https://t.co/1EHVEPZltF
1115964911761350656,CALLAWAY APEX PRO FORGED IRON SET 4-AW REG. FLEX KBS 100-V 100 R STEEL SHAFTS https://t.co/wHLGLmiePS #golf https://t.co/59a71iWlDP
1115964249929592837,"LPGA Women's Golf Prize Money Up for Grabs at the 2019 ANA Inspiration
 https://t.co/bixRfEsr3v See how much $$$$$… https://t.co/ymzJA0lM58"
1115963983666790400,"Some avid golfers might suggest any and every day is Golfer's Day. But on this day, it's official. There's only one… https://t.co/gazQJTAm6q"
1115963918931906560,Check out scenes from The 2nd Annual IPM / Complete Care Charity Golf Tournament supporting United Against Poverty!… https://t.co/PUCWklxshk
1115963391175274496,The countdown is on to the @uswomensopen right here in Charleston County. Only 50 days until the event so get your… https://t.co/0E0l4no4ex
1115963157829378048,"Student Investment Tip ⛳️
Since it's @TheMasters this week I decided to embed my golf @Bitmoji into all  @peardeck… https://t.co/Ad11t25jWb"
1115963120093138944,"Arrows vs. Spartans! Tennis and @StSebBaseball play at home, @stsebslax travels to @lawrenceacademy – all at 3:45 P… https://t.co/fM4mtfOsrW"
1115963050102804481,New #BarChat #MarchMadness #VirginiaCavaliers #NCAAChampionship #CollegeBasketball #NBA  #Lakers #MLB #Mets… https://t.co/yeNzOUfvH7
1115962810117316608,"Today is National #Golf Day. If it's nice out where you are, go ahead and play hookie today to get out on the cours… https://t.co/YgOQvJzbJI"
1115962804304060416,It's National #Golf Day ... so of course you need to have yourself a #boozy #ArnoldPalmer. https://t.co/tKaVrMmJ2L
1115962759622135809,"We talked #Masters past &amp; present + snuck in a few playing lessons with Keith Hirshland, Matthew Laurance… https://t.co/k1FFhdh1fe"
1115962753913638912,"Tiger Woods grouped with Jon Rahm, Haotong Li in bid for fifth green jacket at 83rd Masters.

PREVIEW &gt;&gt;… https://t.co/tjWqkfCCDw"
1115962726231232512,"Spring has sprung on the patio, and just in time for the @TheMasters, this weekend! Come enjoy these beautiful bota… https://t.co/e11MziSCaB"
1115962716659900418,"We have the fastest turn-around for golf balls in the business, now available with full-color printing! With an MOQ… https://t.co/qIoItblBRa"
1115962655402078209,Topgolf is coming to the Seattle area with new fusion concept. https://t.co/AGEt5GJtKw #topgolf #Golf https://t.co/T4nP77xvVp
1115962637035220994,"SUPER SPRING SALE! FAST FREE SHIPPING! #BIGANDTALL
#SHORTS #MENSWEAR #SPORTSWEAR #GOLF
SHOP &amp; SAVE:… https://t.co/fjhKixilNK"
1115961630074867714,"Nearby Golf Courses 
The area surrounding #JacksonsPoint has both a 9- and 18-hole #golf courses. Book or participa… https://t.co/cO6copqqV9"
1115961343280963587,"He might not want to admit it, but Rory McIlroy will look back at this Masters as the most important week of his ca… https://t.co/1no5wg7r8h"
1115961276403003393,@jukasaradio @AlenaSharp @ANAinspiration @LPGA Had much fun following! https://t.co/tvAgqNi2KY
1115961204013510656,Please join us on April 22nd at Turning Stone Resort &amp; Casino for our Annual Spring Meeting Presented by SuperSpeed… https://t.co/3A0LRvgK9z
1115960834776338432,😍⛳️ @ChestergolfNS #fore #fishcakes @chestermun #golf https://t.co/2FMHlMKeo1
1115960563044114432,"This is me at Top Golf. This is me understanding the LPGA is not going to come knocking on my door. ⛳️⁣⁣
⁣⁣
What yo… https://t.co/GmJzIlGgt7"
1115960493271912453,"Join us for our MASTERS TOURNAMENT VIEWING PARTY…Thursday, April 11 to Sunday, April 14
Watch the televised Masters… https://t.co/YlHBxeKcrD"
1115960256402743298,Super Excited For the Masters Tournament
1115959812565753856,#Enter to #Win a Cart Bag Fully Stocked for the Upcoming 2019 #Golf Season https://t.co/lKSGDvU0LV
1115959397224603649,"Here's a full breakdown of the 2019 Masters! Some data, stats and best bets. Make sure to check it out before filli… https://t.co/WfnzrTTKt8"
1115959187702304768,"This is happened to meet before around the time of the Masters tournament, I don't understand why you can't prepare adequately for events..."
1115959119607889920,"""It’s a daily decision to be uncommon."" #quoteoftheday #sports #youthsports #golf #NEXTPLAY https://t.co/cPdzFXF7CY"
1115959005929705472,#golf #themasters https://t.co/HWEaKtqpPu
1115958730603020290,I will be golfing Saturday at Saratoga Spa Golf Course https://t.co/nAFL91PueX #golf🏌🏻‍♂️
1115958636512202752,"You’ve waited for this moment, your Masters Tournament debut, since you first got good at golf and started dreaming… https://t.co/z95MWncXSL"
1115958470019354624,"I’m a #mackdaddy #pmgrind guy myself, but is anyone gaming a @callawaygolf #sureout2 ???
.
.
.
#golf #golfclub… https://t.co/8GllX611CZ"
1115958241983389696,This is the week #golf fanatics turn their attention to the small town of Augusta GA for the #Masters. However Augu… https://t.co/EQ8Qy7IxbZ
1115957982095867904,@TheMasters The table centerpiece looks like the leaves @LarryDavidLD used to cover up the Black Swan on Curb your… https://t.co/sHZqj5u11Q
1115957969240383488,"Loved some of the head covers on sale, but didn’t want to pay the prices. So decided to make my own. #golf #craft… https://t.co/3X30KaOVOc"
1115957616134377473,"New 2018 Scotty Cameron Select Laguna 1st 500 Putter Golf Club 34"" 1/500 https://t.co/Fz2I44qyg9 #golf https://t.co/akksfe6vrq"
1115957599437033472,As I am boarding my plane home I am still shocked that I was able to attend the first #ANWAGolf and Monday at… https://t.co/U06agwXtHK
1115957559595290625,Why do people care what equipment Tiger Woods uses when their golf swings look nothing like Tiger’s swing? Answer:… https://t.co/MipAMtWTuT
1115957352232935426,"@SelinHenrik I say that ‘this is the year’! ... Sorry @SelinHenrik, but your @NHLBruins better start polishing thei… https://t.co/gw4V5cmj7v"
1115956991036481536,Leaving tomorrow for my favorite #Golf event I play all year - @MonAfterMasters in #MyrtleBeach - I cannot wait!!!!… https://t.co/BvboOfEeJe
1115956906571567104,So Augusta National assembles the most elite field in the history of women’s amateur golf and the WAGR ranks the fi… https://t.co/0zEpj3k3qs
1115956877463031810,"⛳️🌴
Win a $1000 Linksoul Wardrobe! 4/30/19 
#Clothing #Contest #Golf #Giveaway #Win #Sweepstakes… https://t.co/d1nZ6BDDnt"
1115956830381969409,Halfway house - wonder what their scores were? #golf #charity #celebrating25years
1115956742020530178,Par 3 Contest Day is one of the best #themasters events.  Today 2-5pm streaming and 3-5pm on ESPN. #golf #PGA #par3 https://t.co/u2Pmm0988y
1115956312335114240,Just added a new hero to my list. https://t.co/M6UvIBYR0I
1115955690701557760,Might help with my slice #golf 💯 https://t.co/yVvhWiZIYh
